date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:34:10	75166/75166	---M--	200	added ('OK')	image/png	etag:%221259e-6455ddfc-f50de459b11d796f;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/function-brand/function-brand-07.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/function-brand/function-brand-07.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:10	70800/70800	---M--	200	added ('OK')	image/png	etag:%2211490-6455ddfc-30fab64dfdaa9bfc;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/function-brand/function-brand-06.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/function-brand/function-brand-06.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:10	72515/72515	---M--	200	added ('OK')	image/png	etag:%2211b43-6455ddfc-befb90e23edf57bd;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/function-brand/function-brand-08.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/function-brand/function-brand-08.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:10	101352/101352	---M--	200	added ('OK')	image/png	etag:%2218be8-6455ddfc-a6f8df36ab096348;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/event/event-bg-2.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/event/event-bg-2.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:11	5162/5162	---M--	200	added ('OK')	image/png	etag:%22142a-6455ddfc-aa2b04b6b4a3b32;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-signature.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-signature.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:11	123821/123821	---M--	200	added ('OK')	image/png	etag:%221e3ad-6455ddfc-e073665695446166;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/event/event-testimonial-bg.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/event/event-testimonial-bg.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:11	95421/95421	---M--	200	added ('OK')	image/png	etag:%22174bd-6455ddfc-12711783a463b460;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-05.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-05.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:11	21797/21797	---M--	200	added ('OK')	image/jpeg	etag:%225525-6455ddfc-e9bb433b76c239e9;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-01.jpg	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-01.jpg	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:11	30241/30241	---M--	200	added ('OK')	image/jpeg	etag:%227621-6455ddfc-7e0b6a4fb0265604;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-02.jpg	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-02.jpg	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:12	37481/37481	---M--	200	added ('OK')	image/jpeg	etag:%229269-6455ddfc-a0e62f318893e507;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-03.jpg	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-03.jpg	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:12	26940/26940	---M--	200	added ('OK')	image/jpeg	etag:%22693c-6455ddfc-359f3f219aad17dc;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-04.jpg	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/testimonial/testimonial-04.jpg	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:12	165690/165690	---M--	200	added ('OK')	image/png	etag:%222873a-6455ddfc-ecc8cc2e7122161;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/news/news-02.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/news/news-02.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:12	106623/106623	---M--	200	added ('OK')	image/png	etag:%221a07f-6455ddfc-ce6fae50243e6a16;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/news/news-01.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/news/news-01.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:12	153380/153380	---M--	200	added ('OK')	image/png	etag:%2225724-6455ddfc-a56144c421b35fc1;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/news/news-03.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/news/news-03.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:13	4474/4474	---M--	200	added ('OK')	image/png	etag:%22117a-6455ddfc-1fa7b16fe1ef9b62;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-01.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-01.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:13	2977/2977	---M--	200	added ('OK')	image/png	etag:%22ba1-6455ddfc-93fbd00d1c94d3a0;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-02.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-02.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:13	4515/4515	---M--	200	added ('OK')	image/png	etag:%2211a3-6455ddfc-f55bd99173e3cc76;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-03.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-03.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:13	3509/3509	---M--	200	added ('OK')	image/png	etag:%22db5-6455ddfc-5b336efbbf3838c3;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-04.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-04.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:14	2421/2421	---M--	200	added ('OK')	image/png	etag:%22975-6455ddfc-c8e1487b6dd1137a;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-05.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/partner/partner-05.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:14	169474/169474	---M--	200	added ('OK')	image/png	etag:%2229602-6455ddfc-6d5fae124d3a8be4;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/cta/cta-bg.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/cta/cta-bg.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:14	32707/32707	---M--	200	added ('OK')	image/png	etag:%227fc3-6455ddfc-6db9861a515a10ba;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/cta/cta-01.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/cta/cta-01.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:14	5426/5426	---M--	200	added ('OK')	image/png	etag:%221532-6455ddfc-ae6b5e0b62f67121;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/cta/app-store.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/cta/app-store.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:15	6349/6349	---M--	200	added ('OK')	image/png	etag:%2218cd-6455ddfc-7cfcab2739672cb4;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/cta/play-store.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/cta/play-store.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:15	26644/26644	---M--	200	added ('OK')	image/png	etag:%226814-6455ddfc-c8c9854c95e2d6f7;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/bg/sound-bg.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/bg/sound-bg.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:15	28622/28622	---M--	200	added ('OK')	image/png	etag:%226fce-6455ddfc-c741543bd4cb8fde;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/logo/footer-logo.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/logo/footer-logo.png	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:15	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226740aa56-4d7%22	https://html.topylo.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:16	89501/89501	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2215d9d-6455ddfc-e28ef50e499e4869;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/jquery-3.6.0.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/jquery-3.6.0.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:16	9028/9028	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222344-6455ddfc-d95f5d5ea98ac960;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/waypoints.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/waypoints.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:16	91995/91995	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221675b-6455ddfc-1207d01ed709c0ed;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/bootstrap.bundle.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:16	2942/2942	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22b7e-6455ddfc-ff4001665916fcaa;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/nice-select.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/nice-select.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:17	11546/11546	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222d1a-6455ddfc-afdf3a58fb72d2c2;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/meanmenu.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/meanmenu.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:17	159794/159794	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2227032-6455ddfc-363190a7d9cc3468;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/swiper-bundle.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/swiper-bundle.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:17	42863/42863	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22a76f-6455ddfc-c5e75e507cdef7ec;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/slick.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/slick.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:17	20216/20216	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%224ef8-6455ddfc-a416a8bc80244530;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/magnific-popup.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/magnific-popup.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:18	1003/1003	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223eb-6455ddfc-80a4f63575da2509;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/backtotop.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/backtotop.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:18	1250/1250	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%224e2-6455ddfc-c6da86b3ae7478d7;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/ajax-form.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/ajax-form.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:18	71373/71373	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22116cd-6455ddfc-18a2b8dda594116e;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/gsap.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/gsap.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:18	255079/255079	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223e467-6455ddfc-56820924ba0452a4;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/jquery-ui.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/jquery-ui.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:18	3972/3972	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22f84-6455ddfc-21e12f176ee22a68;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/ScrollToPlugin.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/ScrollToPlugin.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:19	15590/15590	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223ce6-6455ddfc-48737b6df25c0e6c;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/SplitText.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/SplitText.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:19	40596/40596	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%229e94-6455ddfc-446affaf670f693e;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/ScrollTrigger.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/ScrollTrigger.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:19	60950/60950	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22ee16-6455ddfc-9f29d71637a24ddb;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/jquery.jplayer.min.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/jquery.jplayer.min.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:20	16260/16260	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223f84-6455ddfc-1f122b372eb0cff;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/jplayer.playlist.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/jplayer.playlist.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:20	9865/9865	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222689-6455ddfc-11010677f55b928a;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/settings.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/settings.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:20	19324/19324	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%224b7c-6455ddfc-c8695cc789c2a6a5;br%22	https://html.topylo.com/musicly-prev/musicly/assets/app/js/main.js	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/js/main.js	(from https://html.topylo.com/musicly-prev/musicly/index.html)
12:34:21	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_444444_256x240.png	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/jquery-ui.min.css)
12:34:21	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_555555_256x240.png	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/jquery-ui.min.css)
12:34:21	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_ffffff_256x240.png	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/jquery-ui.min.css)
12:34:22	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_777620_256x240.png	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/jquery-ui.min.css)
12:34:22	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_cc0000_256x240.png	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/jquery-ui.min.css)
12:34:23	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/app/css/images/ui-icons_777777_256x240.png	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/jquery-ui.min.css)
12:34:23	14660/14660	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%223944-6455ddfc-25786b97c0dbac87;br%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musicly.ttf?094a1b535815e723ca9e8b049b7cecc5	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musiclyb512.ttf	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/flaticon_musicly.css)
12:34:24	8780/8780	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22224c-6455ddfc-ba257529caf553a0;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musicly.woff?094a1b535815e723ca9e8b049b7cecc5	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musiclyb512.woff	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/flaticon_musicly.css)
12:34:25	7364/7364	---M--	200	added ('OK')	font/woff2	etag:%221cc4-6455ddfc-9165a0537ad3e44a;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musicly.woff2?094a1b535815e723ca9e8b049b7cecc5	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musiclyb512.woff2	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/flaticon_musicly.css)
12:34:25	14860/14860	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%223a0c-6455ddfc-75518fe7f92e1090;br%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musicly.eot?094a1b535815e723ca9e8b049b7cecc5	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musiclyb512.eot	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/flaticon_musicly.css)
12:34:26	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musicly.svg?094a1b535815e723ca9e8b049b7cecc5	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/flaticon_musiclyb512.svg	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/flaticon_musicly.css)
12:34:26	104740/104740	---M--	200	added ('OK')	font/woff2	etag:%2219924-6455ddfc-a76da446a75e4aec;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-brands-400.woff2	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:28	180684/180684	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%222c1cc-6455ddfc-cf669fadd474ca43;br%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-brands-400.ttf	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:28	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-duotone-900.woff2	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:28	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Feb%202023%2014:13:42%20GMT	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-duotone-900.ttf	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:29	392136/392136	---M--	200	added ('OK')	font/woff2	etag:%225fbc8-6455ddfc-752383f25dd9d574;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-light-300.woff2	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:31	357732/357732	---M--	200	added ('OK')	font/woff2	etag:%2257564-6455ddfc-1b60485443b58e45;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-regular-400.woff2	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:31	999704/999704	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22f4118-6455ddfc-586d471689ac64ea;br%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-light-300.ttf	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:33	303544/303544	---M--	200	added ('OK')	font/woff2	etag:%224a1b8-6455ddfc-dbcf3435794837a2;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-solid-900.woff2	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:33	891584/891584	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22d9ac0-6455ddfc-469b94e2e07dd109;br%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-regular-400.ttf	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:34	785900/785900	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22bfdec-6455ddfc-600026c33598728f;br%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-solid-900.ttf	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:34	426420/426420	---M--	200	added ('OK')	font/woff2	etag:%22681b4-6455ddfc-5ef6ee8eb1f85905;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-thin-100.woff2	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-thin-100.woff2	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:35	4964/4964	---M--	200	added ('OK')	font/woff2	etag:%221364-6455ddfc-d5c3567e531260fb;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-v4compatibility.woff2	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:36	1100824/1100824	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2210cc18-6455ddfc-7ef557e70fcc784d;br%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-thin-100.ttf	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-thin-100.ttf	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:36	10556/10556	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22293c-6455ddfc-c2f5e75660f027ba;br%22	https://html.topylo.com/musicly-prev/musicly/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/fonts/fa-v4compatibility.ttf	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/fontawesome-pro.css)
12:34:36	1873/1873	---M--	200	added ('OK')	image/png	etag:%22751-6455ddfc-a292b6b991715aa8;;;%22	https://html.topylo.com/musicly-prev/musicly/assets/img/popular/drak.png	C:/My%20Web%20Sites/Musicly/html.topylo.com/musicly-prev/musicly/assets/img/popular/drak.png	(from https://html.topylo.com/musicly-prev/musicly/assets/app/css/main.css)
